popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,False,0.654,0.898,G,-5.964,major,0.0413,0.0844,0.0347,0.316,0.722,123.996,4/4,edm
0,False,0.712,0.923,F-sharp_G-flat,-5.536,minor,0.0727,0.0124,0.168,0.103,0.263,127.982,4/4,edm
0,False,0.598,0.833,D,-3.716,minor,0.048,0.0196,0.0,0.292,0.406,124.973,4/4,edm
1,True,0.877,0.658,B,-6.055,minor,0.132,0.163,0.0,0.108,0.693,123.995,4/4,edm
0,False,0.844,0.818,D,-3.727,major,0.2,0.0743,1.28e-05,0.112,0.536,128.094,4/4,edm
0,False,0.702,0.903,E,-3.921,major,0.0379,0.121,0.000124,0.168,0.655,125.95,4/4,edm
0,True,0.762,0.923,A,-3.107,minor,0.189,0.103,0.0,0.105,0.936,121.081,4/4,edm
74,False,0.713,0.802,E,-7.055,major,0.0561,0.0435,0.00377,0.309,0.343,100.001,4/4,edm
71,True,0.901,0.934,B,-2.345,major,0.273,0.00794,7.68e-05,0.194,0.868,150.037,4/4,edm
48,False,0.723,0.561,F,-8.322,minor,0.035,0.642,7.11e-06,0.228,0.616,145.02,4/4,edm
68,False,0.664,0.939,C,-4.699,minor,0.0354,0.011,0.0142,0.167,0.285,121.979,4/4,edm
48,False,0.358,0.644,F,-8.027,minor,0.0811,0.154,0.0,0.0898,0.436,152.085,4/4,edm
46,False,0.577,0.869,D,-5.305,minor,0.205,0.44,2.99e-06,0.0721,0.696,119.939,4/4,edm
69,False,0.663,0.577,B,-7.518,minor,0.0531,0.109,0.0,0.12,0.454,89.996,4/4,edm
75,False,0.752,0.764,C-sharp_D-flat,-4.399,major,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4/4,edm
70,False,0.628,0.833,B,-4.126,minor,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4/4,edm
65,False,0.717,0.734,F,-5.712,major,0.0426,0.28,0.000101,0.147,0.894,91.014,4/4,edm
63,False,0.723,0.646,F,-7.973,minor,0.102,0.0206,0.352,0.0994,0.443,110.971,4/4,edm
49,False,0.537,0.829,D,-6.831,major,0.0318,0.0268,0.00715,0.124,0.0383,140.047,4/4,edm
61,False,0.718,0.977,C-sharp_D-flat,-1.824,major,0.0668,0.143,0.0318,0.374,0.259,125.983,4/4,edm
48,False,0.549,0.954,F,-7.046,major,0.152,0.00127,0.16,0.142,0.613,194.043,4/4,edm
79,False,0.632,0.595,G-sharp_A-flat,-7.644,minor,0.0401,0.0689,0.0,0.209,0.435,124.114,4/4,edm
74,False,0.583,0.732,B,-5.728,minor,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4/4,edm
60,False,0.65,0.733,A,-4.626,minor,0.0443,0.0761,0.00027,0.238,0.358,149.966,4/4,edm
57,False,0.655,0.666,F,-5.309,major,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,4/4,edm
79,False,0.694,0.77,F-sharp_G-flat,-5.335,major,0.149,0.176,1.1e-05,0.118,0.163,125.905,4/4,edm
67,False,0.747,0.877,A,-3.782,minor,0.0664,0.0375,0.000833,0.233,0.752,107.991,4/4,edm
66,True,0.765,0.906,G-sharp_A-flat,-2.097,minor,0.0965,0.125,0.0,0.423,0.95,96.071,4/4,edm
65,False,0.548,0.839,F-sharp_G-flat,-2.371,major,0.0644,0.135,0.0,0.102,0.314,98.932,4/4,edm
77,False,0.545,0.78,G,-4.867,minor,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4/4,edm
49,False,0.67,0.685,C-sharp_D-flat,-9.029,minor,0.0631,0.278,3.56e-06,0.103,0.689,159.942,4/4,edm
55,False,0.575,0.985,F-sharp_G-flat,-3.493,major,0.0747,0.00379,0.155,0.0471,0.0762,129.956,4/4,edm
63,False,0.669,0.684,G,-4.595,major,0.0585,0.252,0.0,0.72,0.466,96.097,4/4,edm
64,True,0.808,0.737,B,-4.538,minor,0.0526,0.0602,1.12e-06,0.704,0.865,123.985,4/4,edm
79,False,0.584,0.889,C-sharp_D-flat,-5.941,minor,0.0343,0.0462,0.828,0.309,0.464,126.04,4/4,edm
71,False,0.818,0.799,C-sharp_D-flat,-4.1,minor,0.156,0.00107,0.128,0.057,0.0815,100.014,4/4,edm
67,False,0.652,0.898,G,-4.481,minor,0.0361,0.29,0.0,0.073,0.472,114.043,4/4,edm
73,False,0.779,0.705,C,-3.895,major,0.0344,0.369,7.91e-06,0.124,0.946,101.022,4/4,edm
2,False,0.709,0.871,F,-4.126,minor,0.175,0.134,0.0,0.316,0.667,125.94,4/4,edm
85,False,0.601,0.713,E,-3.758,minor,0.0449,0.0282,0.0,0.158,0.464,122.872,4/4,edm
1,False,0.621,0.756,F,-5.623,major,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4/4,edm
70,False,0.714,0.697,C-sharp_D-flat,-7.887,minor,0.032,0.0197,2e-06,0.0697,0.602,122.145,4/4,edm
0,False,0.709,0.871,F,-4.126,minor,0.175,0.134,0.0,0.316,0.667,125.94,4/4,edm
56,False,0.591,0.814,F-sharp_G-flat,-6.644,minor,0.0507,0.238,0.357,0.333,0.472,175.991,4/4,edm
1,False,0.621,0.756,F,-5.623,major,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4/4,edm
0,False,0.687,0.846,D,-3.003,major,0.0419,0.172,1.24e-05,0.0806,0.589,87.024,4/4,edm
52,False,0.77,0.533,C-sharp_D-flat,-11.022,major,0.0885,0.0331,0.463,0.0935,0.493,95.017,4/4,edm
0,False,0.709,0.871,F,-4.126,minor,0.175,0.134,0.0,0.316,0.667,125.94,4/4,edm
0,True,0.671,0.806,G,-5.198,minor,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,4/4,edm
0,True,0.671,0.806,G,-5.198,minor,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,4/4,edm
0,False,0.416,0.771,G,-3.183,minor,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4/4,edm
1,True,0.671,0.806,G,-5.198,minor,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,4/4,edm
74,False,0.654,0.787,E,-4.999,major,0.0502,0.00515,0.0,0.144,0.409,123.979,4/4,edm
1,False,0.632,0.929,B,-4.194,major,0.0456,0.116,0.0,0.106,0.532,126.003,4/4,edm
57,False,0.425,0.774,A,-3.695,major,0.112,0.000209,3.84e-05,0.169,0.209,179.998,4/4,edm
0,False,0.632,0.929,B,-4.194,major,0.0456,0.116,0.0,0.106,0.532,126.003,4/4,edm
0,False,0.416,0.771,G,-3.183,minor,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4/4,edm
82,False,0.538,0.557,B,-8.678,major,0.0914,0.262,0.914,0.102,0.506,131.03,4/4,edm
69,False,0.506,0.693,C,-7.265,minor,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,4/4,edm
75,False,0.506,0.805,C-sharp_D-flat,-4.119,major,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4/4,edm
66,False,0.699,0.732,G-sharp_A-flat,-6.307,minor,0.0304,0.0771,0.00198,0.131,0.676,120.028,4/4,edm
48,False,0.588,0.687,G,-5.786,major,0.0514,0.00449,0.00288,0.104,0.23,94.896,4/4,edm
72,False,0.632,0.575,F,-6.478,major,0.029,0.0225,1.81e-06,0.104,0.188,90.037,4/4,edm
76,False,0.66,0.942,E,-2.273,major,0.185,0.00789,1.76e-05,0.834,0.543,126.017,4/4,edm
48,False,0.619,0.484,C-sharp_D-flat,-8.715,major,0.0572,0.116,0.000121,0.19,0.61,90.916,4/4,edm
77,False,0.546,0.916,G-sharp_A-flat,-3.932,major,0.255,0.00144,4.34e-06,0.251,0.375,129.983,4/4,edm
59,False,0.678,0.819,G-sharp_A-flat,-3.306,major,0.0313,0.191,0.0,0.159,0.499,90.004,4/4,edm
68,False,0.58,0.586,C-sharp_D-flat,-6.883,major,0.0357,0.344,0.0,0.0755,0.507,147.988,4/4,edm
75,False,0.797,0.86,A-sharp_B-flat,-4.38,minor,0.0413,0.0312,0.0137,0.334,0.192,124.033,4/4,edm
80,False,0.734,0.874,G-sharp_A-flat,-3.158,major,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4/4,edm
47,False,0.714,0.666,B,-7.944,major,0.0434,0.00451,0.0001,0.42,0.619,114.95,4/4,edm
72,False,0.802,0.645,F,-6.181,minor,0.0715,0.272,0.0,0.119,0.376,100.001,4/4,edm
51,False,0.699,0.866,B,-3.842,minor,0.187,0.0398,1.77e-06,0.0505,0.569,95.063,4/4,edm
67,False,0.741,0.667,A-sharp_B-flat,-5.445,major,0.134,0.0575,0.0,0.106,0.595,112.956,4/4,edm
60,False,0.802,0.645,F,-6.181,minor,0.0715,0.272,0.0,0.119,0.376,100.001,4/4,edm
47,False,0.668,0.682,A,-7.999,major,0.0419,0.00143,0.00469,0.467,0.565,139.998,4/4,edm
50,False,0.733,0.859,A,-5.03,minor,0.033,0.479,0.0645,0.105,0.52,124.948,4/4,edm
47,False,0.534,0.476,G,-8.268,major,0.0325,0.0337,0.0,0.629,0.593,106.891,4/4,edm
47,False,0.729,0.496,C,-7.863,major,0.0613,0.766,0.0,0.134,0.66,155.062,4/4,edm
82,False,0.824,0.862,D,-3.424,major,0.126,0.0076,0.000132,0.303,0.801,122.98,4/4,edm
74,False,0.659,0.625,E,-2.253,major,0.045,0.0644,0.0,0.582,0.442,88.042,4/4,edm
54,False,0.72,0.781,A-sharp_B-flat,-2.647,minor,0.0609,0.00408,0.807,0.308,0.307,125.005,4/4,edm
66,False,0.702,0.744,F-sharp_G-flat,-4.063,minor,0.0861,0.469,0.0,0.0915,0.305,77.486,4/4,edm
58,False,0.542,0.676,F-sharp_G-flat,-7.363,major,0.0395,0.148,0.0,0.101,0.48,144.907,4/4,edm
57,False,0.739,0.796,G-sharp_A-flat,-4.03,major,0.0332,0.165,0.0,0.0752,0.422,102.038,4/4,edm
47,False,0.811,0.499,G,-9.37,major,0.0589,0.255,0.00478,0.189,0.373,144.028,4/4,edm
49,False,0.639,0.72,C,-9.639,major,0.0628,0.133,0.0231,0.098,0.569,134.985,4/4,edm
59,False,0.669,0.684,G,-4.595,major,0.0585,0.252,0.0,0.72,0.466,96.097,4/4,edm
72,False,0.594,0.64,A-sharp_B-flat,-6.865,major,0.033,0.0169,0.0,0.135,0.492,92.871,4/4,edm
69,False,0.573,0.739,A,-5.455,major,0.0581,0.212,0.0,0.175,0.363,120.077,4/4,edm
61,False,0.498,0.689,F-sharp_G-flat,-5.849,minor,0.0772,0.0784,0.0,0.188,0.176,143.804,4/4,edm
47,False,0.714,0.579,C,-6.087,major,0.0316,0.218,0.0,0.358,0.256,140.006,4/4,edm
59,False,0.657,0.89,B,-6.025,major,0.0572,0.00822,0.00478,0.364,0.373,95.025,4/4,edm
56,False,0.521,0.861,A-sharp_B-flat,-3.138,major,0.319,0.261,0.0,0.0682,0.473,191.618,4/4,edm
55,False,0.447,0.596,G-sharp_A-flat,-6.724,major,0.0587,0.156,2.14e-06,0.128,0.263,176.024,4/4,edm
46,False,0.596,0.73,A,-4.091,major,0.151,0.24,0.0,0.325,0.524,85.979,4/4,edm
68,False,0.712,0.867,E,-5.623,minor,0.0581,0.0134,0.00939,0.196,0.544,126.005,4/4,edm
70,False,0.663,0.849,B,-4.462,minor,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4/4,edm
68,False,0.577,0.875,A,-2.897,minor,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
60,False,0.515,0.719,G-sharp_A-flat,-7.38,minor,0.0545,0.446,0.0,0.365,0.445,75.024,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
66,False,0.74,0.622,B,-4.608,minor,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,4/4,edm
79,False,0.75,0.797,C,-4.826,major,0.118,0.293,0.0,0.392,0.523,105.949,4/4,edm
0,False,0.622,0.796,C,-2.999,minor,0.172,0.667,0.0,0.106,0.62,197.704,4/4,edm
55,False,0.642,0.655,C-sharp_D-flat,-5.222,minor,0.0489,0.0268,0.0,0.112,0.156,80.997,4/4,edm
46,False,0.762,0.634,C,-7.981,minor,0.0566,0.0152,0.0115,0.0985,0.198,92.063,4/4,edm
62,False,0.32,0.63,A-sharp_B-flat,-7.019,minor,0.0493,0.192,0.0,0.102,0.323,203.443,4/4,edm
66,False,0.592,0.911,A,-7.975,major,0.0659,0.00608,0.0123,0.223,0.211,103.517,3/4,edm
75,False,0.687,0.61,G-sharp_A-flat,-4.713,minor,0.0499,0.351,0.0,0.175,0.649,128.15,4/4,edm
63,False,0.59,0.764,D,-4.735,major,0.0467,0.229,0.0,0.192,0.331,104.911,4/4,edm
69,True,0.886,0.84,D,-3.386,major,0.0502,0.0164,0.00622,0.329,0.203,123.035,4/4,edm
59,False,0.258,0.659,F,-5.903,minor,0.0596,0.253,0.0,0.111,0.272,189.558,4/4,edm
47,False,0.633,0.452,G,-9.119,major,0.0531,0.0162,0.151,0.169,0.402,114.058,4/4,edm
70,True,0.711,0.906,G-sharp_A-flat,-2.671,major,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4/4,edm
79,False,0.665,0.738,C,-5.931,minor,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4/4,edm
53,False,0.364,0.466,A,-10.524,major,0.0889,0.245,2.75e-06,0.0905,0.534,84.226,4/4,edm
46,False,0.553,0.846,A-sharp_B-flat,-5.146,minor,0.0673,0.0283,0.000319,0.0616,0.488,95.046,4/4,edm
46,False,0.643,0.508,F,-8.325,major,0.0432,0.492,0.0,0.121,0.408,170.136,4/4,edm
64,False,0.61,0.711,D,-6.661,minor,0.0797,0.178,0.0,0.373,0.5,99.99,4/4,edm
69,False,0.746,0.846,A,-2.432,major,0.048,0.0485,0.0,0.195,0.403,114.955,4/4,edm
69,False,0.576,0.782,F-sharp_G-flat,-4.825,minor,0.0296,0.00778,0.0,0.285,0.355,141.153,4/4,edm
0,False,0.543,0.875,A-sharp_B-flat,-5.069,minor,0.0514,0.0622,0.0,0.157,0.415,122.058,4/4,edm
57,False,0.608,0.866,E,-4.678,major,0.0595,0.0424,0.0038,0.408,0.251,127.992,4/4,edm
0,False,0.543,0.875,A-sharp_B-flat,-5.069,minor,0.0514,0.0622,0.0,0.157,0.415,122.058,4/4,edm
0,False,0.543,0.875,A-sharp_B-flat,-5.069,minor,0.0514,0.0622,0.0,0.157,0.415,122.058,4/4,edm
0,False,0.543,0.875,A-sharp_B-flat,-5.069,minor,0.0514,0.0622,0.0,0.157,0.415,122.058,4/4,edm
0,True,0.637,0.84,D,-3.942,minor,0.268,0.0827,0.0,0.435,0.64,127.998,4/4,edm
0,True,0.637,0.84,D,-3.942,minor,0.268,0.0827,0.0,0.435,0.64,127.998,4/4,edm
0,False,0.797,0.812,C,-4.334,major,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,4/4,edm
0,False,0.797,0.812,C,-4.334,major,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,4/4,edm
53,False,0.472,0.88,E,-5.246,minor,0.0926,0.00314,1.46e-05,0.1,0.43,125.026,4/4,edm
56,False,0.724,0.759,A,-3.996,minor,0.0542,0.412,0.0,0.437,0.765,101.946,4/4,edm
0,False,0.555,0.879,A,-2.484,minor,0.0983,0.011,0.0,0.298,0.691,113.852,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
2,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
0,False,0.517,0.609,G,-5.702,major,0.0291,0.0631,0.0,0.106,0.239,92.093,4/4,edm
67,False,0.687,0.717,B,-6.61,major,0.0755,0.0744,0.0,0.134,0.685,88.063,4/4,edm
0,False,0.797,0.812,C,-4.334,major,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,4/4,edm
0,False,0.555,0.879,A,-2.484,minor,0.0983,0.011,0.0,0.298,0.691,113.852,4/4,edm
65,False,0.653,0.621,G-sharp_A-flat,-6.045,major,0.0308,0.178,0.0,0.0952,0.584,121.98,4/4,edm
0,False,0.797,0.812,C,-4.334,major,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,4/4,edm
1,True,0.725,0.864,A,-5.601,major,0.0838,0.0121,0.0,0.0796,0.839,124.981,4/4,edm
0,False,0.799,0.847,B,-3.022,minor,0.0541,0.0597,0.0,0.044,0.678,99.99,4/4,edm
0,False,0.556,0.77,D,-3.52,minor,0.0306,0.0214,0.0,0.147,0.674,99.959,4/4,edm
0,False,0.636,0.88,A,-2.853,major,0.137,0.296,2.97e-06,0.0793,0.228,98.855,4/4,edm
0,False,0.636,0.88,A,-2.853,major,0.137,0.296,2.97e-06,0.0793,0.228,98.855,4/4,edm
0,False,0.636,0.88,A,-2.853,major,0.137,0.296,2.97e-06,0.0793,0.228,98.855,4/4,edm
0,False,0.667,0.717,C-sharp_D-flat,-5.21,minor,0.0349,0.193,0.0,0.104,0.495,108.006,4/4,edm
0,False,0.631,0.853,G-sharp_A-flat,-4.514,major,0.0912,0.0622,0.0,0.0603,0.614,103.834,4/4,edm
67,True,0.708,0.552,A-sharp_B-flat,-5.552,minor,0.21,0.0922,0.0,0.0541,0.686,147.834,4/4,edm
72,True,0.747,0.834,D-sharp_E-flat,-2.867,minor,0.045,0.374,0.0,0.0586,0.687,128.005,4/4,edm
75,False,0.509,0.781,G-sharp_A-flat,-3.48,major,0.072,0.0398,0.0,0.0749,0.176,128.0,4/4,edm
64,False,0.643,0.594,D,-5.453,major,0.0318,0.0128,0.0,0.118,0.442,144.033,4/4,edm
63,False,0.647,0.932,B,-3.515,major,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,4/4,edm
58,False,0.74,0.831,C-sharp_D-flat,-3.828,major,0.0423,0.089,0.0,0.0837,0.357,91.026,4/4,edm
66,False,0.745,0.693,D,-5.479,minor,0.034,0.339,0.0,0.123,0.248,98.039,4/4,edm
67,True,0.693,0.725,F,-6.318,minor,0.0439,0.0628,0.00785,0.157,0.379,125.068,4/4,edm
65,False,0.633,0.592,C,-7.245,minor,0.112,0.197,0.0,0.099,0.679,90.066,4/4,edm
76,False,0.671,0.782,F-sharp_G-flat,-4.593,major,0.0341,0.0142,0.00221,0.333,0.618,123.989,4/4,edm
68,False,0.579,0.738,A-sharp_B-flat,-5.711,major,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,4/4,edm
64,True,0.572,0.75,C-sharp_D-flat,-5.042,minor,0.0604,0.0946,0.0,0.378,0.475,144.081,4/4,edm
57,False,0.568,0.72,A,-6.465,minor,0.052,0.0338,0.164,0.22,0.472,173.959,4/4,edm
63,False,0.574,0.651,G,-7.585,major,0.046,0.346,0.0,0.149,0.368,140.017,4/4,edm
51,False,0.73,0.558,G-sharp_A-flat,-6.535,major,0.0786,0.0179,0.0,0.128,0.618,100.066,4/4,edm
46,False,0.655,0.892,G-sharp_A-flat,-5.792,major,0.0771,0.0202,0.0917,0.321,0.486,97.01,4/4,edm
46,False,0.719,0.817,C-sharp_D-flat,-8.447,major,0.306,0.132,0.00379,0.0967,0.0747,103.853,4/4,edm
65,False,0.587,0.648,B,-6.927,minor,0.0439,0.0561,0.0,0.115,0.281,144.028,4/4,edm
60,False,0.553,0.687,G-sharp_A-flat,-6.4,major,0.034,0.0336,0.0,0.125,0.278,156.0,4/4,edm
45,False,0.705,0.632,B,-4.799,minor,0.0322,0.295,5.04e-06,0.172,0.534,94.942,4/4,edm
58,False,0.528,0.823,F-sharp_G-flat,-5.294,major,0.0407,0.0202,0.0,0.217,0.686,125.992,4/4,edm
53,False,0.675,0.992,G,-0.533,minor,0.0605,0.0022,0.221,0.387,0.483,128.034,4/4,edm
61,False,0.615,0.564,A,-6.384,major,0.0291,0.0105,0.0,0.148,0.454,103.006,4/4,edm
57,False,0.384,0.772,G-sharp_A-flat,-4.358,minor,0.311,0.114,0.0,0.102,0.239,73.735,4/4,edm
54,False,0.371,0.594,A-sharp_B-flat,-5.908,minor,0.041,0.0874,2.83e-05,0.238,0.234,104.215,4/4,edm
69,False,0.693,0.575,A,-6.998,major,0.0801,0.374,0.0,0.252,0.492,117.999,4/4,edm
69,False,0.834,0.662,F,-6.179,major,0.0407,0.522,9.07e-05,0.14,0.718,115.999,4/4,edm
61,False,0.674,0.932,B,-4.424,minor,0.0859,0.0282,0.71,0.684,0.728,101.033,4/4,edm
55,False,0.509,0.689,A,-8.802,major,0.0764,0.1,4.9e-06,0.106,0.164,149.935,4/4,edm
72,False,0.503,0.748,F,-4.124,major,0.0619,0.0305,0.0,0.343,0.356,125.896,4/4,edm
65,False,0.511,0.804,E,-3.808,major,0.0433,0.0619,0.0,0.0873,0.484,145.055,4/4,edm
56,False,0.59,0.807,F,-3.872,major,0.0759,0.0837,0.000101,0.113,0.207,170.072,4/4,edm
73,False,0.55,0.648,G,-6.542,major,0.0309,0.0191,0.0,0.0999,0.323,156.957,4/4,edm
75,False,0.57,0.737,C-sharp_D-flat,-4.27,minor,0.0685,0.0314,0.0,0.248,0.621,100.052,4/4,edm
64,False,0.659,0.838,F-sharp_G-flat,-2.79,minor,0.136,0.0144,0.0,0.13,0.286,123.95,4/4,edm
60,False,0.604,0.678,A-sharp_B-flat,-4.082,major,0.0521,0.0519,0.0,0.0844,0.389,139.929,4/4,edm
61,False,0.592,0.956,C,-2.068,minor,0.044,0.105,0.00289,0.344,0.193,128.084,4/4,edm
76,False,0.599,0.713,B,-7.008,major,0.0542,0.405,2.53e-05,0.266,0.518,123.962,4/4,edm
61,False,0.637,0.791,F,-5.831,major,0.0469,0.29,0.0,0.229,0.43,103.051,4/4,edm
83,False,0.763,0.782,G,-4.541,minor,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4/4,edm
61,False,0.571,0.757,B,-5.892,minor,0.0334,0.00114,0.729,0.15,0.176,138.982,4/4,edm
68,False,0.636,0.69,A-sharp_B-flat,-5.011,major,0.0484,0.0947,0.0,0.169,0.444,123.994,4/4,edm
58,False,0.51,0.898,B,-1.218,major,0.0772,0.0294,3.14e-05,0.255,0.483,179.969,4/4,edm
74,False,0.673,0.729,F-sharp_G-flat,-4.879,major,0.0496,0.083,0.0,0.1,0.675,122.023,4/4,edm
58,False,0.573,0.694,C-sharp_D-flat,-4.456,major,0.042,0.13,0.0,0.0917,0.445,105.085,4/4,edm
75,False,0.734,0.855,F-sharp_G-flat,-4.578,minor,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4/4,edm
0,False,0.692,0.775,E,-4.241,minor,0.0617,0.0278,0.0,0.427,0.634,121.994,4/4,edm
0,False,0.665,0.894,A-sharp_B-flat,-5.038,major,0.0672,0.149,8.83e-06,0.105,0.737,125.007,4/4,edm
2,False,0.643,0.865,F-sharp_G-flat,-8.944,minor,0.0464,0.0436,0.284,0.0975,0.0475,124.009,4/4,edm
71,False,0.646,0.644,D,-6.763,major,0.031,0.0243,0.0,0.0888,0.251,99.999,4/4,edm
81,False,0.501,0.765,F-sharp_G-flat,-7.063,minor,0.0281,0.00294,0.49,0.184,0.46,91.771,4/4,edm
73,False,0.66,0.799,A,-6.934,minor,0.0719,0.179,0.000364,0.701,0.148,126.08,4/4,edm
77,False,0.677,0.744,A-sharp_B-flat,-6.806,minor,0.0295,0.0404,0.00016,0.074,0.631,124.08,4/4,edm
70,False,0.352,0.666,C-sharp_D-flat,-4.909,major,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4/4,edm
65,False,0.423,0.92,E,-3.174,minor,0.0428,0.00123,0.00992,0.329,0.0951,174.976,4/4,edm
65,True,0.715,0.742,C,-4.331,major,0.0347,0.052,2.47e-05,0.364,0.322,106.971,4/4,edm
75,False,0.64,0.635,G-sharp_A-flat,-7.565,minor,0.226,0.271,0.0,0.319,0.475,100.034,4/4,edm
76,False,0.539,0.715,B,-6.639,minor,0.0595,0.0265,0.0,0.609,0.489,123.854,4/4,edm
63,False,0.647,0.642,A,-7.306,minor,0.0743,0.262,0.0,0.134,0.48,90.045,4/4,edm
64,False,0.755,0.689,F,-4.463,major,0.0305,0.0693,0.0,0.394,0.638,140.013,4/4,edm
63,False,0.7,0.546,F,-7.705,minor,0.109,0.0131,0.0305,0.172,0.302,80.004,4/4,edm
65,False,0.834,0.678,F-sharp_G-flat,-6.242,minor,0.0515,0.0546,0.263,0.103,0.551,121.995,4/4,edm
45,False,0.685,0.44,C,-7.08,major,0.0508,0.415,0.0,0.439,0.834,99.056,4/4,edm
61,False,0.534,0.613,G-sharp_A-flat,-7.41,minor,0.0591,0.234,0.0,0.227,0.528,144.878,4/4,edm
43,False,0.811,0.499,G,-9.37,major,0.0589,0.255,0.00478,0.189,0.373,144.028,4/4,edm
42,False,0.766,0.745,G,-4.173,major,0.0395,0.139,0.33,0.321,0.517,95.034,4/4,edm
63,False,0.428,0.656,B,-3.712,major,0.075,0.0751,0.181,0.15,0.355,79.648,4/4,edm
70,False,0.741,0.931,A-sharp_B-flat,-3.447,minor,0.0563,0.0225,0.000102,0.191,0.517,125.011,4/4,edm
47,False,0.702,0.626,E,-6.268,major,0.0419,0.269,7.9e-06,0.101,0.454,104.987,4/4,edm
70,False,0.688,0.688,D-sharp_E-flat,-5.84,major,0.0357,0.3,0.0,0.0982,0.451,114.011,4/4,edm
72,False,0.675,0.817,F,-3.789,minor,0.0497,0.00711,0.0,0.0839,0.446,105.964,4/4,edm
67,True,0.665,0.699,B,-5.265,major,0.0578,0.423,0.0,0.0969,0.585,124.896,4/4,edm
65,False,0.497,0.757,B,-4.189,major,0.127,0.0449,0.0,0.119,0.507,169.902,4/4,edm
43,False,0.906,0.376,D,-10.93,major,0.078,0.138,0.000315,0.102,0.762,142.069,4/4,edm
61,False,0.737,0.792,B,-4.117,minor,0.0416,0.102,0.0,0.0532,0.543,104.012,4/4,edm
60,False,0.734,0.823,A,-3.684,minor,0.0853,0.0937,0.0,0.0853,0.409,122.143,4/4,edm
55,False,0.672,0.759,G-sharp_A-flat,-7.761,major,0.0266,0.0826,0.00225,0.19,0.217,110.005,4/4,edm
72,False,0.677,0.766,F-sharp_G-flat,-6.896,major,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,4/4,edm
67,False,0.367,0.915,A,-3.456,minor,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,4/4,edm
73,False,0.672,0.578,A,-6.621,major,0.0569,0.469,0.0,0.312,0.548,113.945,4/4,edm
67,False,0.617,0.514,A,-7.099,major,0.0722,0.0154,0.0,0.118,0.365,81.067,4/4,edm
72,False,0.495,0.426,G-sharp_A-flat,-9.434,major,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,4/4,edm
44,False,0.812,0.598,B,-7.325,minor,0.0705,0.0205,0.837,0.335,0.521,103.0,4/4,edm
