popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_popular
59,False,0.639,0.028,F-sharp_G-flat,-29.729,minor,0.039,0.971,0.397,0.116,0.4,130.02,3/4,popular
35,False,0.804,0.642,E,-8.14,major,0.0402,0.0296,0.743,0.0947,0.114,121.997,4/4,unpopular
52,False,0.635,0.273,G,-9.652,major,0.0368,0.442,0.877,0.159,0.213,84.039,4/4,popular
26,False,0.457,0.721,C,-7.324,major,0.0265,0.235,0.834,0.799,0.633,130.464,4/4,unpopular
22,False,0.371,0.972,F-sharp_G-flat,-4.485,major,0.058,2.13e-05,0.127,0.105,0.422,200.03,4/4,unpopular
20,False,0.223,0.192,F-sharp_G-flat,-18.196,major,0.0482,0.978,0.000239,0.0955,0.0611,74.543,3/4,unpopular
62,False,0.379,0.69,E,-4.79,major,0.0549,0.0286,0.0,0.335,0.288,173.716,4/4,popular
39,False,0.821,0.547,A-sharp_B-flat,-5.789,minor,0.0502,0.0779,7.73e-05,0.0558,0.88,103.932,4/4,unpopular
33,False,0.696,0.51,A,-8.488,major,0.0318,0.791,0.00379,0.154,0.575,146.024,4/4,unpopular
10,False,0.508,0.616,F,-9.863,major,0.0424,0.675,0.931,0.0896,0.118,120.253,3/4,unpopular
17,False,0.379,0.844,D,-4.633,major,0.0489,0.00477,0.923,0.119,0.13,113.348,5/4,unpopular
28,False,0.395,0.868,C,-4.233,major,0.182,0.519,0.000591,0.127,0.936,148.415,4/4,unpopular
45,False,0.731,0.58,E,-6.91,minor,0.0461,0.15,0.000599,0.189,0.59,108.038,4/4,unpopular
34,False,0.324,0.909,C-sharp_D-flat,-6.1,minor,0.166,0.00963,0.0,0.0917,0.367,168.113,4/4,unpopular
56,False,0.563,0.488,B,-7.314,major,0.0349,0.332,0.0,0.187,0.262,139.987,4/4,popular
66,False,0.63,0.63,E,-7.525,major,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,4/4,popular
47,False,0.536,0.58,C-sharp_D-flat,-11.024,minor,0.0522,0.111,0.881,0.104,0.0574,123.037,4/4,unpopular
59,True,0.508,0.491,D,-11.152,major,0.0866,0.327,0.0,0.109,0.111,120.234,4/4,popular
33,False,0.149,0.0222,D-sharp_E-flat,-26.971,major,0.0411,0.954,0.878,0.112,0.0382,91.881,3/4,unpopular
64,False,0.28,0.344,C,-12.577,major,0.0293,0.715,0.00642,0.133,0.232,171.143,3/4,popular
49,False,0.743,0.6,G,-7.466,minor,0.0998,0.126,0.0,0.107,0.601,162.077,4/4,unpopular
67,False,0.816,0.72,C-sharp_D-flat,-4.454,major,0.0684,0.206,0.0,0.277,0.78,94.004,4/4,popular
2,False,0.601,0.713,E,-3.758,minor,0.0449,0.0282,0.0,0.158,0.464,122.872,4/4,unpopular
53,False,0.452,0.918,F,-3.865,major,0.104,0.0044,1.14e-06,0.307,0.509,148.032,4/4,popular
72,False,0.652,0.801,C,-6.632,major,0.0576,0.0717,1.22e-06,0.264,0.346,121.099,4/4,popular
64,False,0.679,0.443,A,-7.376,major,0.0394,0.33,0.0,0.0533,0.609,115.843,4/4,popular
54,False,0.83,0.838,F-sharp_G-flat,-6.77,major,0.0776,0.0805,0.517,0.073,0.829,104.418,4/4,popular
2,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,unpopular
54,True,0.302,0.868,A,-9.349,major,0.0688,5.68e-05,0.185,0.0888,0.454,136.572,4/4,popular
37,False,0.491,0.284,E,-21.84,major,0.0283,0.36,0.299,0.112,0.175,87.019,4/4,unpopular
49,True,0.755,0.833,A,-4.483,major,0.228,0.218,6.85e-06,0.125,0.682,130.025,4/4,unpopular
71,False,0.609,0.64,D-sharp_E-flat,-5.61,minor,0.0539,0.167,0.0,0.0959,0.442,145.199,4/4,popular
1,False,0.523,0.8,A,-5.243,major,0.101,0.00537,0.0,0.398,0.604,125.886,3/4,unpopular
69,False,0.395,0.508,G,-3.522,major,0.0326,0.795,3.63e-06,0.0627,0.168,89.859,4/4,popular
71,True,0.411,0.962,E,-5.952,major,0.0917,0.103,0.0,0.529,0.622,173.143,4/4,popular
37,False,0.811,0.636,G-sharp_A-flat,-5.143,major,0.048,0.0635,0.815,0.629,0.917,134.028,4/4,unpopular
76,False,0.367,0.896,B,-4.002,major,0.091,0.000627,0.0,0.207,0.38,170.863,4/4,popular
0,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,unpopular
22,False,0.441,0.00298,A-sharp_B-flat,-24.731,major,0.097,0.991,0.842,0.0823,0.112,139.754,4/4,unpopular
52,False,0.108,0.251,C,-11.21,major,0.0358,0.918,0.000653,0.0879,0.119,80.409,4/4,popular
38,False,0.704,0.871,D,-6.114,major,0.0514,0.159,0.0,0.154,0.95,132.006,4/4,unpopular
10,False,0.232,0.272,F,-14.867,minor,0.053,0.963,0.000177,0.135,0.0412,112.787,5/4,unpopular
42,False,0.652,0.78,C,-8.433,major,0.0507,0.0195,0.0334,0.186,0.656,112.68,4/4,unpopular
26,False,0.586,0.238,C,-13.524,major,0.0255,0.149,0.232,0.103,0.206,97.302,3/4,unpopular
49,False,0.653,0.401,F,-12.029,major,0.0279,0.893,0.143,0.109,0.311,129.988,4/4,unpopular
46,False,0.718,0.498,G-sharp_A-flat,-7.171,minor,0.031,0.286,0.000326,0.157,0.767,138.111,4/4,unpopular
68,False,0.353,0.446,C,-6.044,minor,0.0285,0.95,1.35e-05,0.132,0.211,155.476,4/4,popular
47,False,0.7,0.635,C-sharp_D-flat,-6.019,minor,0.0374,0.00629,0.0,0.135,0.594,124.953,4/4,unpopular
28,False,0.619,0.743,C,-8.492,major,0.29,0.0251,2.82e-06,0.116,0.669,161.507,5/4,unpopular
26,False,0.495,0.21,G,-10.916,major,0.0387,0.7,0.0,0.337,0.52,80.294,5/4,unpopular
22,False,0.654,0.445,C,-9.701,major,0.0435,0.686,0.000876,0.136,0.565,77.852,4/4,unpopular
36,False,0.599,0.848,G,-4.153,major,0.0277,0.00795,2.54e-06,0.286,0.779,126.046,4/4,unpopular
20,False,0.545,0.892,G,-5.597,major,0.0841,0.0138,0.00722,0.209,0.138,150.077,4/4,unpopular
41,False,0.661,0.634,C,-8.761,major,0.05,0.753,0.0,0.0926,0.869,162.118,4/4,unpopular
44,False,0.791,0.927,E,-10.172,minor,0.0499,0.08,0.815,0.0912,0.0326,125.006,4/4,unpopular
0,False,0.506,0.717,G,-8.69,minor,0.203,0.645,0.000292,0.115,0.233,159.811,4/4,unpopular
0,False,0.636,0.717,F,-6.504,major,0.0376,0.00696,0.000408,0.139,0.808,130.948,4/4,unpopular
45,False,0.46,0.65,G-sharp_A-flat,-13.101,minor,0.317,0.629,0.00852,0.25,0.368,79.904,4/4,unpopular
13,False,0.647,0.973,C,-2.588,major,0.0436,0.000409,0.291,0.181,0.365,133.992,4/4,unpopular
30,True,0.545,0.954,G,-7.554,major,0.0827,0.000484,0.0,0.366,0.383,124.956,4/4,unpopular
39,False,0.663,0.477,C-sharp_D-flat,-8.839,major,0.0414,0.644,0.0,0.122,0.643,143.173,4/4,unpopular
16,False,0.45,0.943,G-sharp_A-flat,-5.212,major,0.114,0.00954,0.136,0.121,0.323,143.018,4/4,unpopular
48,False,0.761,0.898,F-sharp_G-flat,-3.727,minor,0.0415,0.00138,0.685,0.115,0.0896,130.005,4/4,unpopular
42,False,0.658,0.541,F,-10.202,major,0.04,0.613,0.000629,0.263,0.182,101.984,4/4,unpopular
38,False,0.402,0.5,D,-8.18,minor,0.0313,0.0443,0.000136,0.0948,0.0729,110.38,4/4,unpopular
51,False,0.431,0.352,D,-11.673,major,0.0313,0.816,0.0,0.066,0.693,76.412,4/4,popular
20,False,0.578,0.485,D-sharp_E-flat,-9.573,major,0.0307,0.498,1.12e-05,0.368,0.127,132.106,4/4,unpopular
61,False,0.493,0.607,C,-7.037,major,0.0541,0.637,0.0,0.0921,0.59,132.213,4/4,popular
26,False,0.531,0.96,G,-6.42,major,0.0907,9.95e-05,0.649,0.0766,0.377,98.982,4/4,unpopular
22,False,0.396,0.869,C,-5.152,major,0.0831,0.124,0.00103,0.276,0.811,157.7,4/4,unpopular
41,False,0.613,0.813,G-sharp_A-flat,-5.394,major,0.0546,0.188,0.0,0.0856,0.648,112.458,3/4,unpopular
20,False,0.781,0.372,D-sharp_E-flat,-16.02,major,0.0447,0.992,0.867,0.103,0.964,123.894,4/4,unpopular
50,False,0.517,0.826,B,-3.816,major,0.0451,0.00471,0.000227,0.327,0.342,97.048,4/4,unpopular
0,False,0.896,0.859,B,-4.232,minor,0.21,0.154,0.000109,0.212,0.938,93.016,4/4,unpopular
27,False,0.911,0.429,A-sharp_B-flat,-15.206,major,0.117,0.0238,1.86e-06,0.0608,0.808,118.026,4/4,unpopular
0,False,0.533,0.838,C-sharp_D-flat,-5.625,minor,0.0837,0.0251,0.0,0.318,0.722,80.049,4/4,unpopular
35,True,0.706,0.506,D,-7.861,major,0.322,0.199,0.0,0.142,0.306,124.644,4/4,unpopular
57,False,0.419,0.825,F-sharp_G-flat,-5.013,major,0.0709,0.49,0.0,0.139,0.363,73.202,4/4,popular
0,False,0.53,0.869,G-sharp_A-flat,-6.029,major,0.0588,0.318,5.45e-05,0.233,0.935,187.93,4/4,unpopular
60,False,0.706,0.919,G-sharp_A-flat,-5.21,major,0.174,0.223,0.0,0.319,0.701,101.94,4/4,popular
12,False,0.782,0.447,E,-12.532,minor,0.0365,0.0517,0.0,0.0789,0.901,139.999,4/4,unpopular
57,False,0.454,0.463,E,-6.057,major,0.0323,0.854,0.0,0.106,0.214,171.826,4/4,popular
28,False,0.861,0.138,C-sharp_D-flat,-15.449,minor,0.0687,0.77,0.704,0.0958,0.234,124.623,3/4,unpopular
37,False,0.518,0.918,E,-5.548,minor,0.276,0.325,0.0,0.79,0.62,98.777,4/4,unpopular
14,False,0.142,0.996,B,-2.814,major,0.163,1.7e-06,0.000631,0.0935,0.0481,177.231,4/4,unpopular
0,False,0.175,0.196,F,-18.02,minor,0.0326,0.959,0.823,0.209,0.151,49.891,4/4,unpopular
47,False,0.577,0.615,G,-6.084,minor,0.0395,0.0124,1.33e-06,0.124,0.174,127.904,4/4,unpopular
54,False,0.473,0.424,G,-8.144,major,0.0355,0.671,8.13e-06,0.336,0.297,118.073,4/4,popular
30,False,0.223,0.604,D,-7.389,minor,0.0271,0.00646,5.29e-05,0.135,0.236,82.575,4/4,unpopular
47,False,0.586,0.756,G-sharp_A-flat,-4.825,minor,0.11,0.0843,0.0,0.295,0.403,140.029,4/4,unpopular
52,False,0.569,0.386,D,-11.702,major,0.0304,0.735,0.00137,0.132,0.292,166.124,3/4,popular
58,False,0.478,0.818,E,-5.076,major,0.0377,0.00292,0.00789,0.438,0.163,127.953,4/4,popular
25,False,0.539,0.889,F-sharp_G-flat,-3.256,minor,0.0373,0.000569,0.213,0.142,0.535,131.977,4/4,unpopular
59,False,0.697,0.3,A,-13.677,major,0.0368,0.425,0.000372,0.114,0.251,134.937,4/4,popular
8,False,0.659,0.846,A,-6.236,major,0.223,0.0173,0.0,0.066,0.886,159.877,4/4,unpopular
2,False,0.689,0.853,C-sharp_D-flat,-3.455,minor,0.0286,0.0186,0.0,0.142,0.937,153.933,4/4,unpopular
41,False,0.651,0.744,D,-6.941,major,0.0311,0.467,2.67e-05,0.309,0.863,115.979,4/4,unpopular
29,False,0.51,0.421,D,-8.511,major,0.0257,0.405,0.0,0.132,0.0491,109.474,5/4,unpopular
38,False,0.423,0.96,G,-3.939,major,0.082,0.00172,0.0,0.173,0.393,104.965,4/4,unpopular
48,False,0.707,0.8,C,-5.643,major,0.0275,0.164,0.0,0.644,0.716,129.925,4/4,unpopular
7,False,0.729,0.658,C-sharp_D-flat,-11.527,minor,0.0723,0.531,0.916,0.125,0.225,124.959,4/4,unpopular
13,False,0.916,0.573,C-sharp_D-flat,-6.987,major,0.1,0.0109,0.0,0.305,0.178,130.061,4/4,unpopular
33,False,0.166,0.0883,D-sharp_E-flat,-21.808,major,0.0366,0.939,0.981,0.101,0.039,89.485,3/4,unpopular
44,False,0.583,0.782,G,-6.748,minor,0.0291,0.001,0.0397,0.325,0.307,98.022,4/4,unpopular
7,False,0.813,0.712,E,-5.104,minor,0.281,0.0462,0.0,0.0433,0.587,179.948,4/4,unpopular
20,False,0.495,0.54,E,-9.647,major,0.0389,0.718,0.0,0.163,0.559,118.359,4/4,unpopular
9,False,0.766,0.98,B,-10.674,minor,0.0518,0.00341,0.921,0.105,0.46,124.306,4/4,unpopular
81,True,0.634,0.526,F,-7.881,minor,0.0333,0.339,0.0,0.257,0.623,90.087,4/4,popular
66,False,0.515,0.809,A,-5.817,minor,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4/4,popular
13,False,0.258,0.976,B,-4.637,minor,0.0872,1.28e-06,0.013,0.0821,0.213,115.309,5/4,unpopular
52,False,0.404,0.674,G-sharp_A-flat,-9.056,major,0.0469,0.0128,0.155,0.0832,0.0364,123.948,4/4,popular
22,True,0.43,0.962,A-sharp_B-flat,-4.63,minor,0.153,0.00806,0.0989,0.51,0.316,170.078,4/4,unpopular
5,False,0.649,0.908,A,-4.916,minor,0.04,0.00408,0.0304,0.338,0.392,123.981,4/4,unpopular
36,False,0.743,0.697,C-sharp_D-flat,-6.922,major,0.039,0.0483,0.709,0.109,0.211,126.989,4/4,unpopular
49,False,0.521,0.917,C-sharp_D-flat,-4.363,major,0.0388,0.00423,0.0,0.136,0.555,98.037,4/4,unpopular
0,False,0.778,0.571,A,-4.776,minor,0.0788,0.0423,0.0,0.0964,0.554,134.999,4/4,unpopular
48,False,0.644,0.628,F,-6.765,major,0.0544,0.0334,0.0,0.173,0.448,97.042,4/4,unpopular
43,False,0.64,0.588,G-sharp_A-flat,-7.449,major,0.0312,0.101,0.0,0.401,0.617,88.01,4/4,unpopular
1,False,0.469,0.964,D,-3.06,major,0.0677,4.61e-05,0.00169,0.237,0.33,133.022,4/4,unpopular
60,False,0.632,0.51,A-sharp_B-flat,-8.018,major,0.0345,0.564,1.51e-06,0.279,0.443,134.024,4/4,popular
34,False,0.759,0.71,A,-8.527,minor,0.19,0.608,0.000105,0.117,0.853,178.982,4/4,unpopular
59,False,0.55,0.952,D,-3.638,major,0.075,0.00103,0.0,0.257,0.538,111.066,4/4,popular
68,False,0.502,0.91,G,-2.769,major,0.107,0.04,0.0,0.319,0.588,176.084,4/4,popular
12,False,0.729,0.906,G-sharp_A-flat,-7.364,minor,0.0388,0.292,0.834,0.117,0.735,124.86,4/4,unpopular
31,True,0.834,0.667,G-sharp_A-flat,-4.586,major,0.216,0.019,0.0,0.103,0.482,99.283,4/4,unpopular
11,False,0.322,0.989,B,-4.849,minor,0.159,1.87e-05,0.0,0.17,0.101,120.951,4/4,unpopular
69,False,0.728,0.608,G,-6.384,major,0.0713,0.326,0.0,0.139,0.658,138.923,4/4,popular
44,False,0.784,0.786,C-sharp_D-flat,-7.146,minor,0.043,0.172,7.79e-06,0.0503,0.786,109.996,4/4,unpopular
35,False,0.408,0.369,G-sharp_A-flat,-13.896,major,0.043,0.0871,0.841,0.177,0.154,99.595,4/4,unpopular
56,False,0.707,0.893,G,-7.449,major,0.0543,0.00712,0.819,0.0802,0.159,130.009,4/4,popular
0,False,0.495,0.938,D,-3.259,major,0.209,0.126,0.0,0.0745,0.766,173.973,4/4,unpopular
63,False,0.655,0.798,D,-7.137,major,0.131,0.000658,0.0,0.335,0.855,128.103,4/4,popular
7,False,0.142,0.1,F-sharp_G-flat,-22.422,major,0.0332,0.95,0.132,0.314,0.278,83.817,3/4,unpopular
31,False,0.525,0.641,E,-6.825,major,0.0793,0.572,0.0,0.253,0.919,95.273,4/4,unpopular
65,False,0.701,0.844,E,-6.629,major,0.133,0.152,0.626,0.194,0.198,120.04,4/4,popular
14,False,0.359,0.947,C-sharp_D-flat,-8.902,major,0.138,2.33e-05,0.533,0.374,0.251,115.994,4/4,unpopular
39,False,0.52,0.976,C,-5.604,major,0.147,0.0398,7.84e-05,0.104,0.421,182.468,4/4,unpopular
71,False,0.748,0.472,C,-9.266,minor,0.125,0.596,1.1e-05,0.102,0.364,149.97,4/4,popular
68,True,0.611,0.622,A,-5.075,minor,0.0734,0.0188,0.0,0.359,0.538,146.11,4/4,popular
11,False,0.786,0.848,C-sharp_D-flat,-9.752,major,0.0799,0.000313,0.651,0.0943,0.755,124.973,4/4,unpopular
65,False,0.596,0.738,G-sharp_A-flat,-3.109,major,0.0411,0.109,0.0,0.0947,0.461,127.961,4/4,popular
54,True,0.594,0.449,C-sharp_D-flat,-7.832,major,0.0545,0.155,0.0,0.127,0.315,82.987,4/4,popular
8,False,0.586,0.717,F-sharp_G-flat,-13.971,minor,0.0368,0.102,0.867,0.11,0.0386,124.983,4/4,unpopular
5,False,0.653,0.962,A-sharp_B-flat,-4.848,minor,0.0454,0.000851,0.0168,0.411,0.611,125.97,4/4,unpopular
28,False,0.645,0.696,G,-2.679,major,0.0332,0.794,4.21e-06,0.253,0.761,72.207,4/4,unpopular
12,False,0.383,0.93,C-sharp_D-flat,-4.728,major,0.214,9.06e-06,0.00471,0.0646,0.403,130.585,4/4,unpopular
39,False,0.515,0.536,D-sharp_E-flat,-4.829,major,0.0245,0.436,0.0,0.145,0.16,80.975,4/4,unpopular
0,False,0.877,0.661,B,-6.254,minor,0.0998,0.274,0.0,0.0854,0.434,89.998,4/4,unpopular
42,False,0.483,0.491,D,-5.389,major,0.0694,0.695,0.000555,0.128,0.4,111.956,4/4,unpopular
53,False,0.511,0.793,D,-11.87,minor,0.0285,0.000563,0.826,0.123,0.233,136.067,4/4,popular
0,False,0.366,0.0467,A,-20.623,major,0.0375,0.927,8.87e-05,0.194,0.35,81.945,3/4,unpopular
54,False,0.367,0.726,E,-6.773,major,0.0341,0.0294,0.0,0.337,0.271,172.121,4/4,popular
71,False,0.605,0.805,F-sharp_G-flat,-3.212,major,0.0641,0.313,0.0,0.659,0.738,148.298,4/4,popular
0,False,0.517,0.571,A,-8.478,major,0.0293,0.00674,0.00142,0.0508,0.222,130.905,4/4,unpopular
69,False,0.435,0.418,C-sharp_D-flat,-7.915,minor,0.0295,0.903,0.0,0.1,0.212,128.049,4/4,popular
37,False,0.512,0.992,C,-3.347,minor,0.111,0.00854,0.346,0.325,0.219,150.012,4/4,unpopular
21,False,0.795,0.727,E,-9.737,major,0.0494,0.155,0.0112,0.131,0.826,108.036,4/4,unpopular
21,False,0.139,0.167,A,-16.957,major,0.0471,0.973,0.0642,0.104,0.0394,69.405,3/4,unpopular
52,False,0.509,0.396,D,-13.505,minor,0.0296,0.738,7.9e-05,0.121,0.486,78.046,4/4,popular
50,True,0.809,0.663,C-sharp_D-flat,-6.889,major,0.258,0.0115,0.583,0.332,0.74,136.046,4/4,unpopular
23,False,0.618,0.793,D,-9.916,major,0.0368,0.0093,2.93e-05,0.129,0.58,125.203,4/4,unpopular
32,False,0.648,0.655,C-sharp_D-flat,-6.809,minor,0.0812,0.328,0.00112,0.0987,0.315,157.05,4/4,unpopular
45,False,0.766,0.776,D,-5.381,major,0.0291,0.184,0.0,0.113,0.576,132.098,4/4,unpopular
27,False,0.769,0.541,G,-11.151,major,0.0351,0.0253,4.26e-05,0.0305,0.991,115.968,4/4,unpopular
42,False,0.589,0.431,B,-11.299,minor,0.0266,0.803,0.0383,0.107,0.223,115.918,4/4,unpopular
0,False,0.767,0.694,C-sharp_D-flat,-5.059,minor,0.0384,0.0629,0.0,0.32,0.78,112.012,4/4,unpopular
42,False,0.419,0.607,G-sharp_A-flat,-7.126,major,0.0435,0.647,1.69e-05,0.146,0.422,157.675,4/4,unpopular
39,False,0.639,0.779,E,-6.33,minor,0.0465,0.105,0.0,0.0892,0.645,108.054,4/4,unpopular
51,False,0.437,0.735,C,-6.606,major,0.0301,0.00206,2.15e-05,0.701,0.145,98.923,4/4,popular
20,False,0.382,0.904,G-sharp_A-flat,-7.949,major,0.0647,0.00058,0.794,0.082,0.433,112.797,4/4,unpopular
32,False,0.64,0.881,A,-4.33,major,0.0581,0.0639,0.0,0.292,0.781,137.985,4/4,unpopular
22,False,0.469,0.991,A,-3.702,major,0.155,0.0136,0.00283,0.0732,0.0628,110.022,4/4,unpopular
33,False,0.482,0.928,F-sharp_G-flat,-3.293,major,0.131,0.0447,0.0,0.355,0.633,139.947,4/4,unpopular
0,True,0.428,0.704,F-sharp_G-flat,-8.018,minor,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4/4,unpopular
17,False,0.49,0.458,G,-10.925,minor,0.13,0.704,0.0,0.976,0.547,108.143,4/4,unpopular
46,False,0.807,0.0977,C,-15.128,major,0.0427,0.97,4.16e-05,0.0863,0.462,147.127,4/4,unpopular
68,False,0.313,0.882,C,-6.215,major,0.0355,0.0346,0.338,0.45,0.3,103.981,4/4,popular
27,False,0.199,0.118,C,-23.407,major,0.0546,0.608,0.602,0.118,0.164,123.353,5/4,unpopular
28,False,0.634,0.786,C,-3.695,major,0.0278,0.364,6.98e-06,0.372,0.469,104.993,4/4,unpopular
30,False,0.519,0.665,A,-8.317,major,0.051,0.48,0.000448,0.099,0.866,120.767,4/4,unpopular
38,False,0.549,0.478,C,-13.805,major,0.0406,0.771,0.00233,0.695,0.591,93.855,4/4,unpopular
74,False,0.4,0.366,F-sharp_G-flat,-8.598,major,0.0342,0.87,0.00163,0.102,0.508,80.568,4/4,popular
50,False,0.668,0.528,B,-10.047,minor,0.0348,0.115,0.864,0.312,0.711,99.404,4/4,unpopular
13,False,0.828,0.442,A,-5.616,major,0.07,0.0118,0.873,0.0966,0.557,126.405,4/4,unpopular
43,False,0.558,0.559,D,-8.494,major,0.0345,0.762,4.05e-06,0.205,0.89,149.946,4/4,unpopular
19,False,0.647,0.916,G-sharp_A-flat,-5.811,major,0.0407,0.00865,0.00113,0.0953,0.403,130.116,4/4,unpopular
52,False,0.437,0.669,E,-6.524,major,0.0395,0.0344,0.00395,0.347,0.514,173.67,3/4,popular
28,False,0.0959,0.139,D,-19.386,major,0.0397,0.965,0.956,0.0803,0.0664,87.436,3/4,unpopular
21,False,0.8,0.304,C-sharp_D-flat,-9.6,major,0.208,0.73,3.21e-06,0.0596,0.554,75.028,4/4,unpopular
52,False,0.433,0.402,A-sharp_B-flat,-8.749,major,0.0328,0.482,1.17e-05,0.11,0.108,160.013,4/4,popular
43,False,0.384,0.582,G-sharp_A-flat,-9.035,major,0.0925,0.0264,0.0,0.494,0.611,139.91,4/4,unpopular
66,False,0.492,0.815,G,-5.499,minor,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4/4,popular
56,False,0.702,0.326,C-sharp_D-flat,-11.575,major,0.0313,0.731,0.000287,0.146,0.556,110.022,4/4,popular
46,False,0.488,0.553,C,-6.097,major,0.0306,0.52,9.49e-06,0.16,0.217,139.816,4/4,unpopular
39,False,0.312,0.841,C-sharp_D-flat,-8.6,minor,0.0403,0.00169,0.00909,0.176,0.528,131.981,4/4,unpopular
31,False,0.253,0.157,A-sharp_B-flat,-16.035,minor,0.0314,0.876,0.113,0.106,0.182,65.165,3/4,unpopular
0,False,0.558,0.334,E,-10.404,minor,0.101,0.992,0.701,0.117,0.841,99.71,4/4,unpopular
27,False,0.555,0.918,A,-2.911,major,0.0491,0.0282,0.0,0.433,0.696,111.985,4/4,unpopular
24,False,0.674,0.646,G,-8.564,minor,0.106,0.658,0.643,0.186,0.819,96.016,4/4,unpopular
57,False,0.622,0.0251,D,-24.907,major,0.056,0.996,0.945,0.0902,0.363,116.364,3/4,popular
0,False,0.616,0.706,C,-6.846,major,0.0233,0.00975,0.309,0.111,0.655,89.995,4/4,unpopular
1,False,0.873,0.658,E,-8.031,minor,0.108,0.00858,0.0061,0.0999,0.483,104.033,4/4,unpopular
0,False,0.559,0.923,D-sharp_E-flat,-4.734,minor,0.0736,0.00118,0.0175,0.119,0.377,144.973,4/4,unpopular
0,False,0.549,0.631,A-sharp_B-flat,-6.644,minor,0.071,0.336,2.03e-05,0.1,0.297,135.032,4/4,unpopular
37,False,0.754,0.561,G-sharp_A-flat,-5.921,major,0.0502,0.245,2.84e-05,0.138,0.915,136.884,4/4,unpopular
51,False,0.701,0.215,F,-15.16,major,0.0369,0.783,0.0,0.103,0.144,131.156,4/4,popular
44,False,0.811,0.515,F,-11.534,major,0.0551,9.94e-05,0.796,0.0844,0.236,125.003,4/4,unpopular
70,False,0.642,0.722,D,-13.031,major,0.0375,0.0444,0.00388,0.122,0.836,172.406,4/4,popular
36,False,0.649,0.331,G,-12.401,major,0.0434,0.815,0.0634,0.126,0.675,200.185,4/4,unpopular
40,False,0.768,0.66,C-sharp_D-flat,-5.989,minor,0.0744,0.0584,0.0218,0.886,0.702,123.62,4/4,unpopular
23,False,0.593,0.698,E,-7.643,major,0.0321,0.121,0.0,0.0932,0.732,138.014,4/4,unpopular
47,False,0.469,0.724,E,-6.294,minor,0.123,0.139,0.0017,0.131,0.69,89.973,4/4,unpopular
34,False,0.794,0.744,D,-5.843,major,0.0373,0.515,0.0,0.238,0.707,124.044,4/4,unpopular
10,False,0.674,0.693,B,-10.005,minor,0.0395,0.000276,0.936,0.0887,0.302,124.982,4/4,unpopular
0,False,0.217,0.272,C,-17.207,major,0.0365,0.957,0.965,0.617,0.194,96.399,4/4,unpopular
17,False,0.689,0.967,D,-3.185,major,0.0556,0.0015,0.0534,0.0241,0.732,174.203,4/4,unpopular
45,False,0.689,0.343,C,-8.091,major,0.0522,0.831,0.928,0.131,0.263,84.984,4/4,unpopular
11,False,0.756,0.762,A-sharp_B-flat,-7.316,minor,0.0587,1.09e-05,0.895,0.0957,0.643,135.001,4/4,unpopular
0,False,0.334,0.381,F,-10.121,major,0.0317,0.74,3.63e-06,0.133,0.191,107.156,3/4,unpopular
15,False,0.49,0.107,E,-16.98,major,0.0336,0.984,0.0,0.122,0.492,109.31,3/4,unpopular
26,False,0.56,0.56,C,-11.478,major,0.098,0.0413,0.0,0.231,0.688,135.939,4/4,unpopular
26,False,0.616,0.786,D,-4.778,major,0.0271,0.395,1.04e-06,0.154,0.455,89.091,4/4,unpopular
28,False,0.76,0.306,G,-15.334,major,0.059,0.951,0.897,0.133,0.685,120.029,4/4,unpopular
41,False,0.613,0.387,D,-11.39,minor,0.0255,0.587,0.0,0.252,0.424,98.051,4/4,unpopular
73,False,0.753,0.932,F-sharp_G-flat,-2.706,major,0.119,0.0205,4.31e-06,0.0326,0.918,124.006,4/4,popular
21,False,0.437,0.96,F-sharp_G-flat,-3.52,minor,0.105,0.000384,2.31e-06,0.314,0.768,194.026,4/4,unpopular
5,False,0.687,0.792,F,-2.749,major,0.0452,0.191,0.0,0.167,0.671,100.011,4/4,unpopular
52,False,0.475,0.591,A,-7.854,minor,0.0374,0.0776,0.0549,0.109,0.123,91.609,4/4,popular
48,False,0.366,0.571,D,-12.063,major,0.0565,0.0104,0.89,0.0939,0.136,155.093,3/4,unpopular
41,False,0.698,0.532,E,-8.513,major,0.032,0.226,0.00425,0.0684,0.394,105.909,4/4,unpopular
49,False,0.351,0.904,F-sharp_G-flat,-9.037,major,0.0553,2.37e-05,0.89,0.35,0.311,180.078,4/4,unpopular
27,False,0.734,0.4,A-sharp_B-flat,-13.722,minor,0.269,0.00852,0.497,0.0912,0.553,133.04,4/4,unpopular
31,False,0.29,0.806,C-sharp_D-flat,-6.733,major,0.0478,0.0327,0.00119,0.0929,0.118,136.361,4/4,unpopular
66,False,0.483,0.65,G,-6.752,minor,0.0349,0.573,2.97e-05,0.228,0.637,94.988,4/4,popular
51,False,0.681,0.768,F-sharp_G-flat,-4.356,minor,0.0774,0.0314,0.0,0.0839,0.718,162.976,4/4,popular
